ID,sex,year_birth,race,experience,hours,wage,tenure,industry,occup,education
7670,male,1984,black,293,40,11,45,construction,Construction and extraction,ged or none
7673,male,1984,black,62,50,9.5,4,construction,Construction and extraction,ged or none
7674,male,1984,hispanic,478,35,9.5,88,"entertainment, accomodation, food and other services",Services,ged or none
7675,male,1981,hispanic,123,36,7.25,38,"finance, insurance, real estate, other professional",Services,ged or none
7677,male,1983,hispanic,388,40,10,123,construction,Construction and extraction,ged or none
7678,male,1980,black,540,43,10,26,construction,Construction and extraction,high school
7680,male,1980,hispanic,753,12,78.129997,470,"finance, insurance, real estate, other professional",Services,high school
7681,female,1980,hispanic,353,12,20,1,"transportation, communication",Transportation and material moving,ged or none
7683,female,1980,hispanic,129,36,21.440001,14,"education, health, social services",Services,college/graduate degree
7685,female,1980,black,579,40,20.91,233,"education, health, social services",Professional and related,college/graduate degree
7686,female,1983,black,327,20,9.6000004,164,"education, health, social services",Teachers,college/graduate degree
7688,female,1982,black,546,40,8.4799995,206,"public administration, military and special",Office and administrative support,some  college
7689,female,1982,black,434,40,16.629999,30,"education, health, social services",Professional and related,college/graduate degree
7691,male,1982,hispanic,456,40,12,34,"finance, insurance, real estate, other professional",Office and administrative support,high school
7692,female,1980,black,121,20,250,61,"entertainment, accomodation, food and other services",Services,ged or none
7693,male,1983,black,354,44,28.82,295,"agriculture, mining, manufacturing",Transportation and material moving,high school
7695,female,1983,black,460,40,11,290,"finance, insurance, real estate, other professional",Services,ged or none
7696,male,1981,black,651,40,12,53,"finance, insurance, real estate, other professional","Management, business, and financial",college/graduate degree
7697,female,1982,black,586,40,33.650002,16,"finance, insurance, real estate, other professional",Office and administrative support,college/graduate degree
7698,female,1980,black,419,25,8.8000002,200,trade,Office and administrative support,ged or none
7699,male,1983,black,303,40,22,109,trade,Sales and related,college/graduate degree
7702,female,1982,hispanic,231,38,9,120,trade,Office and administrative support,some  college
7703,male,1983,hispanic,466,24,11,269,trade,Sales and related,college/graduate degree
7707,female,1984,black,192,20,7.25,132,"entertainment, accomodation, food and other services",Services,ged or none
7710,male,1984,black,291,35,8,75,"entertainment, accomodation, food and other services",Services,ged or none
7711,female,1981,black,511,40,10,32,trade,Professional and related,high school
7714,male,1981,black,221,5,30,10,construction,Construction and extraction,high school
7716,female,1982,black,190,25,60,12,"entertainment, accomodation, food and other services",Office and administrative support,high school
7717,female,1980,black,374,40,7.5,56,trade,Office and administrative support,some  college
7719,female,1983,black,577,40,21.34,318,"transportation, communication",Office and administrative support,high school
7721,male,1980,black,418,6,333.32999,351,"entertainment, accomodation, food and other services",Services,some  college
7722,male,1982,black,464,40,8,-3,"entertainment, accomodation, food and other services",Services,ged or none
7724,female,1983,black,433,40,8.5,273,"education, health, social services",Services,college/graduate degree
7726,male,1983,black,157,16,23.440001,103,construction,Construction and extraction,ged or none
7728,female,1983,black,278,22,7.5,98,"entertainment, accomodation, food and other services",Sales and related,some  college
7730,female,1982,black,348,40,10.75,247,trade,Services,ged or none
7731,male,1982,black,207,25,11,40,"finance, insurance, real estate, other professional",Services,high school
7733,male,1980,black,550,40,10.6,423,trade,Office and administrative support,ged or none
7735,male,1984,black,227,30,7.5,102,"entertainment, accomodation, food and other services",Services,ged or none
7736,female,1984,black,254,40,8.29,244,"education, health, social services",Services,high school
7737,male,1982,black,133,35,7.25,-3,construction,Construction and extraction,ged or none
7738,female,1981,black,426,37,15.19,323,"finance, insurance, real estate, other professional","Management, business, and financial",college/graduate degree
7740,female,1982,black,383,35,10.1,25,"entertainment, accomodation, food and other services",Services,high school
7741,female,1982,black,285,24,20.83,98,"finance, insurance, real estate, other professional",Professional and related,high school
7744,male,1981,black,386,40,8,33,construction,Transportation and material moving,ged or none
7745,male,1981,black,474,40,11.5,471,trade,Production,high school
7746,male,1982,black,456,40,9,485,trade,Production,high school
7748,male,1984,black,341,40,8.5,338,"agriculture, mining, manufacturing",Construction and extraction,ged or none
7749,male,1983,black,454,72,9.7200003,119,"transportation, communication",Transportation and material moving,high school
7756,female,1982,black,609,40,16.709999,368,"education, health, social services",Office and administrative support,high school
7757,male,1981,black,476,35,8,18,"entertainment, accomodation, food and other services",Services,high school
7759,male,1983,black,148,60,25,106,"transportation, communication","Management, business, and financial",some  college
7760,male,1980,black,527,36,10,47,"entertainment, accomodation, food and other services",Production,high school
7761,male,1982,black,377,30,46.669998,17,"transportation, communication",Transportation and material moving,high school
7762,female,1983,black,81,52,7.5,2,"entertainment, accomodation, food and other services",Sales and related,ged or none
7764,female,1984,black,407,10,8.3000002,93,trade,Sales and related,college/graduate degree
7765,female,1981,black,470,40,8.7399998,232,"education, health, social services",Services,some  college
7766,female,1983,black,485,38,5.25,415,"entertainment, accomodation, food and other services",Services,ged or none
7770,female,1981,black,356,10,7.3499999,34,trade,Sales and related,ged or none
7772,male,1981,black,379,30,9,26,trade,Office and administrative support,college/graduate degree
7773,female,1981,black,493,40,15.65,149,"finance, insurance, real estate, other professional",Professional and related,some  college
7774,female,1981,black,609,40,16.200001,209,"finance, insurance, real estate, other professional",Professional and related,college/graduate degree
7776,male,1981,black,442,40,8.5,7,"finance, insurance, real estate, other professional",Production,ged or none
7778,male,1982,black,539,50,20,174,"entertainment, accomodation, food and other services","Management, business, and financial",some  college
7779,male,1983,black,514,40,14.42,158,"public administration, military and special",Professional and related,college/graduate degree
7780,female,1981,black,466,40,10.34,174,"education, health, social services",Teachers,college/graduate degree
7784,male,1984,black,434,40,11.25,56,"finance, insurance, real estate, other professional",Transportation and material moving,high school
